'sample interval','PLETH','V'
289942,0.41750000,0.08631772
289943,0.38750000,0.08631772
289944,0.36000000,0.08907254
289945,0.32700000,0.08539945
289946,0.29200000,0.07621671
289947,0.25150000,0.06611570
289948,0.21150000,0.06244261
289949,0.17100000,0.05876951
289950,0.13100000,0.05050505
289951,0.09300000,0.04591368
289952,0.05300000,0.04224059
289953,0.01750000,0.03305785
289954,-0.01500000,0.02662994
289955,-0.05050000,0.02112029
289956,-0.08300000,0.00000000
289957,-0.11050000,-0.02295684
289958,-0.13600000,-0.03030303
289959,-0.16350000,-0.02203857
289960,-0.18600000,-0.00091827
289961,-0.20650000,0.02203857
289962,-0.22900000,0.04315886
289963,-0.24650000,0.06244261
289964,-0.26400000,0.07254362
289965,-0.27900000,0.07346189
289966,-0.29700000,0.07346189
289967,-0.30950000,0.07988981
289968,-0.32700000,0.08539945
289969,-0.33700000,0.09366391
289970,-0.35200000,0.11753903
289971,-0.36450000,0.10560147
289972,-0.37250000,-0.07713499
289973,-0.38500000,-0.51790634
289974,-0.39250000,-1.00734619
289975,-0.40500000,-1.12764004
289976,-0.41500000,-0.78145087
289977,-0.42000000,-0.33333333
289978,-0.43000000,-0.04224059
289979,-0.43750000,0.10376492
289980,-0.44500000,0.16620753
289981,-0.45050000,0.18089991
289982,-0.45800000,0.18273646
289983,-0.46300000,0.18640955
289984,-0.47050000,0.18732782
289985,-0.47550000,0.18732782
289986,-0.48550000,0.18732782
289987,-0.48800000,0.18365473
289988,-0.49300000,0.17355372
289989,-0.50050000,0.16804408
289990,-0.50550000,0.16712580
289991,-0.50800000,0.16345271
289992,-0.51300000,0.15059688
289993,-0.51300000,0.13682277
289994,-0.51300000,0.12396694
289995,-0.50550000,0.11294766
289996,-0.49300000,0.09733701
289997,-0.47550000,0.08907254
289998,-0.45050000,0.07713499
289999,-0.41250000,0.06244261
290000,-0.36450000,0.04407713
290001,-0.31200000,0.02938476
290002,-0.24900000,0.02571166
290003,-0.18100000,0.02571166
290004,-0.11050000,0.02571166
290005,-0.04000000,0.02571166
290006,0.03250000,0.02571166
290007,0.09550000,0.02571166
290008,0.16800000,0.02571166
290009,0.22750000,0.02571166
290010,0.27900000,0.02571166
290011,0.32550000,0.03213958
290012,0.36950000,0.04132231
290013,0.40300000,0.04683196
290014,0.43150000,0.04591368
290015,0.45250000,0.04591368
290016,0.46800000,0.05417815
290017,0.48350000,0.05968779
290018,0.48600000,0.05968779
290019,0.48850000,0.06978880
290020,0.48350000,0.08172635
290021,0.47550000,0.08723600
290022,0.46000000,0.08631772
290023,0.44200000,0.09274564
290024,0.41850000,0.09917355
290025,0.38750000,0.10009183
290026,0.35650000,0.09366391
290027,0.32050000,0.08723600
290028,0.28400000,0.08264463
290029,0.24800000,0.07621671
290030,0.20400000,0.06978880
290031,0.16800000,0.06519743
290032,0.12650000,0.05968779
290033,0.08750000,0.05234160
290034,0.04650000,0.04683196
290035,0.01000000,0.04591368
290036,-0.02350000,0.04591368
290037,-0.05700000,0.04224059
290038,-0.09050000,0.03673095
290039,-0.11900000,0.02938476
290040,-0.14500000,0.02203857
290041,-0.16850000,0.00826446
290042,-0.19400000,-0.00826446
290043,-0.21250000,-0.01377410
290044,-0.23550000,-0.01285583
290045,-0.25350000,-0.00642792
290046,-0.27450000,0.01928375
290047,-0.28700000,0.04224059
290048,-0.30300000,0.05601469
290049,-0.31850000,0.06519743
290050,-0.33650000,0.06887052
290051,-0.34650000,0.06703398
290052,-0.35950000,0.06978880
290053,-0.37250000,0.07346189
290054,-0.38300000,0.08631772
290055,-0.39600000,0.11111111
290056,-0.40600000,0.08172635
290057,-0.41400000,-0.14508724
290058,-0.42450000,-0.61616162
290059,-0.43450000,-1.06519743
290060,-0.44250000,-1.09733701
290061,-0.45000000,-0.70890725
290062,-0.45550000,-0.27823691
290063,-0.46550000,-0.01836547
290064,-0.47100000,0.11294766
290065,-0.47850000,0.16620753
290066,-0.48650000,0.18089991
290067,-0.48900000,0.18640955
290068,-0.49650000,0.18732782
290069,-0.49950000,0.18732782
290070,-0.50700000,0.18640955
290071,-0.50950000,0.17814509
290072,-0.51250000,0.16988062
290073,-0.51550000,0.16620753
290074,-0.52050000,0.16069789
290075,-0.52300000,0.16069789
290076,-0.52850000,0.15518825
290077,-0.52550000,0.14967860
290078,-0.52550000,0.13774105
290079,-0.52300000,0.12672176
290080,-0.51250000,0.12304867
290081,-0.49200000,0.11294766
290082,-0.46850000,0.10468320
290083,-0.43200000,0.09274564
290084,-0.38250000,0.07713499
290085,-0.33050000,0.05968779
290086,-0.26550000,0.04224059
290087,-0.19550000,0.03030303
290088,-0.11700000,0.02571166
290089,-0.03900000,0.02571166
290090,0.03350000,0.02571166
290091,0.10900000,0.02571166
290092,0.17950000,0.02571166
290093,0.24700000,0.02571166
290094,0.30400000,0.02846648
290095,0.35900000,0.03673095
290096,0.40050000,0.03948577
290097,0.44200000,0.04040404
290098,0.47350000,0.04040404
290099,0.49950000,0.04683196
290100,0.51750000,0.05142332
290101,0.53300000,0.05325987
290102,0.54100000,0.05509642
290103,0.54350000,0.06060606
290104,0.54350000,0.07346189
290105,0.53300000,0.08356290
290106,0.52550000,0.08907254
290107,0.50950000,0.09366391
290108,0.48350000,0.09550046
290109,0.46050000,0.09733701
290110,0.43150000,0.09366391
290111,0.39550000,0.09274564
290112,0.36400000,0.08999082
290113,0.32500000,0.08539945
290114,0.28350000,0.07713499
290115,0.24200000,0.06887052
290116,0.20000000,0.06611570
290117,0.15850000,0.06244261
290118,0.11700000,0.05601469
290119,0.08050000,0.05325987
290120,0.04150000,0.04958678
290121,0.00750000,0.04591368
290122,-0.02600000,0.04591368
290123,-0.06000000,0.04224059
290124,-0.08850000,0.03673095
290125,-0.11450000,0.02938476
290126,-0.14350000,0.02203857
290127,-0.16650000,0.00550964
290128,-0.18750000,-0.00918274
290129,-0.21100000,-0.01377410
290130,-0.22900000,-0.01193756
290131,-0.25250000,-0.00091827
290132,-0.27050000,0.02203857
290133,-0.28350000,0.04224059
290134,-0.30200000,0.06244261
290135,-0.31750000,0.07254362
290136,-0.32500000,0.07621671
290137,-0.34050000,0.08356290
290138,-0.35600000,0.08631772
290139,-0.36650000,0.08631772
290140,-0.38200000,0.09641873
290141,-0.39200000,0.11662075
290142,-0.40750000,0.08907254
290143,-0.41550000,-0.12855831
290144,-0.42300000,-0.59136823
290145,-0.43600000,-1.04866850
290146,-0.44600000,-1.10560147
290147,-0.45150000,-0.73094582
290148,-0.45900000,-0.29292929
290149,-0.46700000,-0.01928375
290150,-0.47200000,0.11478421
290151,-0.48000000,0.16620753
290152,-0.48750000,0.18273646
290153,-0.49000000,0.18824610
290154,-0.49800000,0.18732782
290155,-0.50050000,0.18732782
290156,-0.50800000,0.18640955
290157,-0.51050000,0.18089991
290158,-0.51600000,0.17355372
290159,-0.51850000,0.16804408
290160,-0.52350000,0.16712580
290161,-0.52600000,0.16712580
290162,-0.52850000,0.16620753
290163,-0.52850000,0.15794307
290164,-0.52850000,0.14967860
290165,-0.52350000,0.14049587
290166,-0.51600000,0.12947658
290167,-0.49800000,0.12029385
290168,-0.47200000,0.11019284
290169,-0.43850000,0.09733701
290170,-0.39750000,0.08631772
290171,-0.34050000,0.07621671
290172,-0.27850000,0.05417815
290173,-0.21150000,0.03673095
290174,-0.13700000,0.02846648
290175,-0.06200000,0.02571166
290176,0.01500000,0.02571166
290177,0.08750000,0.02571166
290178,0.15700000,0.02571166
290179,0.22150000,0.02846648
290180,0.27800000,0.03673095
290181,0.33000000,0.04040404
290182,0.37900000,0.04591368
290183,0.41500000,0.04591368
290184,0.44600000,0.04591368
290185,0.47150000,0.04591368
290186,0.48950000,0.04591368
290187,0.50500000,0.04958678
290188,0.51000000,0.06152433
290189,0.51550000,0.06978880
290190,0.51300000,0.07713499
290191,0.50250000,0.08631772
290192,0.49200000,0.08907254
290193,0.47400000,0.09733701
290194,0.45350000,0.10376492
290195,0.42750000,0.10743802
290196,0.39950000,0.10560147
290197,0.36850000,0.10009183
290198,0.33000000,0.09366391
290199,0.29100000,0.08631772
290200,0.25250000,0.07988981
290201,0.21400000,0.07070707
290202,0.17000000,0.06611570
290203,0.13150000,0.06519743
290204,0.09000000,0.05693297
290205,0.05400000,0.04958678
290206,0.01500000,0.04591368
290207,-0.01850000,0.04499541
290208,-0.04650000,0.03948577
290209,-0.07750000,0.03305785
290210,-0.10850000,0.02571166
290211,-0.13450000,0.01561065
290212,-0.15750000,-0.00275482
290213,-0.18350000,-0.02295684
290214,-0.20400000,-0.02662994
290215,-0.22700000,-0.01744720
290216,-0.24500000,0.00183655
290217,-0.26050000,0.02387511
290218,-0.28100000,0.04315886
290219,-0.29950000,0.06244261
290220,-0.31200000,0.07254362
290221,-0.32750000,0.07346189
290222,-0.34050000,0.07621671
290223,-0.35600000,0.08080808
290224,-0.36650000,0.08356290
290225,-0.38200000,0.09182736
290226,-0.39200000,0.11386593
290227,-0.40500000,0.04866850
290228,-0.41550000,-0.24701561
290229,-0.42800000,-0.74288338
290230,-0.43600000,-1.11019284
290231,-0.44600000,-1.00183655
290232,-0.45400000,-0.56749311
290233,-0.46700000,-0.18549128
290234,-0.47200000,0.03122130
290235,-0.47700000,0.13498623
290236,-0.48750000,0.17079890
290237,-0.49250000,0.17998163
290238,-0.50050000,0.17998163
290239,-0.50300000,0.17998163
290240,-0.51050000,0.18273646
290241,-0.51350000,0.17722681
290242,-0.51850000,0.16988062
290243,-0.52100000,0.16712580
290244,-0.52850000,0.16712580
290245,-0.53150000,0.16345271
290246,-0.53400000,0.15335170
290247,-0.53900000,0.14692378
290248,-0.53900000,0.13682277
290249,-0.54150000,0.12672176
290250,-0.53650000,0.12029385
290251,-0.52600000,0.11019284
290252,-0.51050000,0.09733701
290253,-0.48500000,0.08907254
290254,-0.45150000,0.07713499
290255,-0.40750000,0.05968779
290256,-0.35600000,0.04224059
290257,-0.29400000,0.03213958
290258,-0.22950000,0.02662994
290259,-0.15500000,0.02571166
290260,-0.08000000,0.02571166
290261,-0.01050000,0.02571166
290262,0.06150000,0.02571166
290263,0.12850000,0.02571166
290264,0.19600000,0.02571166
290265,0.25550000,0.02846648
290266,0.30450000,0.03673095
290267,0.34800000,0.04315886
290268,0.38950000,0.04683196
290269,0.41800000,0.04591368
290270,0.44100000,0.04591368
290271,0.46450000,0.04591368
290272,0.47700000,0.04866850
290273,0.48250000,0.05601469
290274,0.48500000,0.06978880
290275,0.47950000,0.08172635
290276,0.47200000,0.08723600
290277,0.45650000,0.08631772
290278,0.43850000,0.08631772
290279,0.41550000,0.08631772
290280,0.38950000,0.08631772
290281,0.35600000,0.08539945
290282,0.32250000,0.07713499
290283,0.28650000,0.06978880
290284,0.24500000,0.06887052
290285,0.20650000,0.06244261
290286,0.16500000,0.05325987
290287,0.12900000,0.04683196
290288,0.08800000,0.04591368
290289,0.04900000,0.04591368
290290,0.01800000,0.04499541
290291,-0.01800000,0.03764922
290292,-0.05150000,0.02938476
290293,-0.07700000,0.02479339
290294,-0.10550000,0.01561065
290295,-0.13650000,-0.00275482
290296,-0.15950000,-0.02295684
290297,-0.18050000,-0.03213958
290298,-0.20100000,-0.02479339
290299,-0.22400000,-0.00459137
290300,-0.24200000,0.02020202
290301,-0.26300000,0.03948577
290302,-0.27800000,0.05876951
290303,-0.29350000,0.07621671
290304,-0.31200000,0.08080808
290305,-0.32700000,0.08080808
290306,-0.33750000,0.08080808
290307,-0.35050000,0.08080808
290308,-0.36350000,0.08815427
290309,-0.37350000,0.11662075
290310,-0.38650000,0.08907254
290311,-0.39700000,-0.13498623
290312,-0.40950000,-0.59963269
290313,-0.41750000,-1.04499541
290314,-0.42500000,-1.07438017
290315,-0.43800000,-0.68411387
290316,-0.44300000,-0.26170799
290317,-0.45350000,-0.01101928
290318,-0.45850000,0.10927456
290319,-0.46650000,0.16069789
290320,-0.47400000,0.17722681
290321,-0.47950000,0.18732782
290322,-0.48700000,0.18732782
290323,-0.48950000,0.18640955
290324,-0.49750000,0.18089991
290325,-0.50250000,0.17355372
290326,-0.50500000,0.16804408
290327,-0.51050000,0.16712580
290328,-0.50400000,0.16620753
290329,-0.50650000,0.16069789
290330,-0.50900000,0.15426997
290331,-0.51450000,0.14692378
290332,-0.51150000,0.13957759
290333,-0.51150000,0.12396694
290334,-0.50400000,0.11019284
290335,-0.48900000,0.10009183
290336,-0.47100000,0.08999082
290337,-0.44300000,0.07070707
290338,-0.40500000,0.05601469
290339,-0.35900000,0.04407713
290340,-0.30300000,0.03489440
290341,-0.23900000,0.02662994
290342,-0.17300000,0.02571166
290343,-0.10400000,0.02571166
290344,-0.03300000,0.02571166
290345,0.03850000,0.02571166
290346,0.10700000,0.02571166
290347,0.17100000,0.02571166
290348,0.22700000,0.03213958
290349,0.27800000,0.03948577
290350,0.32100000,0.04591368
290351,0.35950000,0.04591368
290352,0.39250000,0.04775023
290353,0.42050000,0.04683196
290354,0.43800000,0.04591368
290355,0.45100000,0.05509642
290356,0.46100000,0.06978880
290357,0.46100000,0.08172635
290358,0.46350000,0.08723600
290359,0.45600000,0.08907254
290360,0.44350000,0.09733701
290361,0.43050000,0.10376492
290362,0.40500000,0.10651974
290363,0.38200000,0.10009183
290364,0.35150000,0.09366391
290365,0.31850000,0.08723600
290366,0.28550000,0.08631772
290367,0.25000000,0.08539945
290368,0.21150000,0.07713499
290369,0.17100000,0.06887052
290370,0.13250000,0.06519743
290371,0.09200000,0.05601469
290372,0.05600000,0.04315886
290373,0.01800000,0.03213958
290374,-0.01250000,0.02571166
290375,-0.04550000,0.01469238
290376,-0.07350000,-0.00918274
290377,-0.10150000,-0.02571166
290378,-0.12700000,-0.02295684
290379,-0.15250000,-0.01010101
290380,-0.17800000,0.01010101
290381,-0.19600000,0.03397612
290382,-0.21400000,0.05785124
290383,-0.23400000,0.07529844
290384,-0.24950000,0.08080808
290385,-0.26700000,0.08539945
290386,-0.28250000,0.08631772
290387,-0.29800000,0.08631772
290388,-0.31050000,0.08631772
290389,-0.32050000,0.10009183
290390,-0.33600000,0.12029385
290391,-0.34850000,0.06152433
290392,-0.35350000,-0.21763085
290393,-0.36600000,-0.71074380
290394,-0.37400000,-1.09550046
290395,-0.38650000,-1.01101928
290396,-0.39200000,-0.58677686
290397,-0.40200000,-0.20202020
290398,-0.41250000,0.02295684
290399,-0.41500000,0.13957759
290400,-0.42250000,0.17814509
290401,-0.43050000,0.18640955
290402,-0.43550000,0.18732782
290403,-0.44300000,0.18640955
290404,-0.44800000,0.18089991
290405,-0.45850000,0.17630854
290406,-0.46350000,0.17263545
290407,-0.46850000,0.16804408
290408,-0.47150000,0.16712580
290409,-0.47900000,0.16345271
290410,-0.48150000,0.15059688
290411,-0.48900000,0.13682277
290412,-0.48900000,0.12672176
290413,-0.49200000,0.12304867
290414,-0.48900000,0.11570248
290415,-0.47900000,0.10468320
290416,-0.46350000,0.09641873
290417,-0.44550000,0.08356290
290418,-0.41750000,0.07254362
290419,-0.37650000,0.05325987
290420,-0.33050000,0.03673095
290421,-0.27400000,0.02846648
290422,-0.21000000,0.02571166
290423,-0.14050000,0.02571166
290424,-0.07150000,0.02571166
290425,-0.00250000,0.02571166
290426,0.06950000,0.02571166
290427,0.13350000,0.02571166
290428,0.19750000,0.02571166
290429,0.25150000,0.02571166
290430,0.30000000,0.03213958
290431,0.34100000,0.03948577
290432,0.38200000,0.04591368
290433,0.41000000,0.04499541
290434,0.43600000,0.04315886
290435,0.45400000,0.04683196
290436,0.46650000,0.05417815
290437,0.47150000,0.06336088
290438,0.47450000,0.07529844
290439,0.46900000,0.08356290
290440,0.46400000,0.08631772
290441,0.45100000,0.08631772
290442,0.43600000,0.08631772
290443,0.41000000,0.08907254
290444,0.38700000,0.08631772
290445,0.35900000,0.08631772
290446,0.32300000,0.08539945
290447,0.28700000,0.07713499
290448,0.25150000,0.06887052
290449,0.21050000,0.06519743
290450,0.16950000,0.05693297
290451,0.13100000,0.04958678
290452,0.09500000,0.03948577
290453,0.05400000,0.03213958
290454,0.01800000,0.02662994
290455,-0.01500000,0.01561065
290456,-0.05100000,-0.00642792
290457,-0.07900000,-0.02938476
290458,-0.11000000,-0.03489440
290459,-0.13550000,-0.03122130
290460,-0.16100000,-0.01010101
290461,-0.18450000,0.01928375
290462,-0.20200000,0.03948577
290463,-0.22000000,0.05509642
290464,-0.24050000,0.06336088
290465,-0.25600000,0.06611570
290466,-0.26900000,0.06611570
290467,-0.28400000,0.07346189
290468,-0.29950000,0.07897153
290469,-0.31000000,0.08448118
290470,-0.32500000,0.10835629
290471,-0.33300000,0.11294766
290472,-0.34550000,-0.03397612
290473,-0.35850000,-0.43709826
290474,-0.36900000,-0.94214876
290475,-0.37650000,-1.13406795
290476,-0.38650000,-0.84573003
290477,-0.39450000,-0.39669421
290478,-0.40450000,-0.08539945
290479,-0.41250000,0.08264463
290480,-0.41750000,0.16161616
290481,-0.42750000,0.18365473
290482,-0.43300000,0.18732782
290483,-0.44050000,0.18732782
290484,-0.44550000,0.18640955
290485,-0.45350000,0.18089991
290486,-0.45850000,0.17630854
290487,-0.46600000,0.16988062
290488,-0.47150000,0.16712580
290489,-0.47400000,0.16712580
290490,-0.47900000,0.16620753
290491,-0.48650000,0.15794307
290492,-0.48900000,0.14967860
290493,-0.48900000,0.13774105
290494,-0.48900000,0.12304867
290495,-0.48400000,0.11019284
290496,-0.47400000,0.10284665
290497,-0.45350000,0.08999082
290498,-0.42750000,0.07621671
290499,-0.39450000,0.06244261
290500,-0.35100000,0.04407713
290501,-0.29700000,0.03213958
290502,-0.23550000,0.02662994
290503,-0.16900000,0.02571166
290504,-0.09700000,0.02295684
290505,-0.02800000,0.02479339
290506,0.03850000,0.02571166
290507,0.10550000,0.02571166
290508,0.17200000,0.02571166
290509,0.23100000,0.02571166
290510,0.27950000,0.02846648
290511,0.32550000,0.03673095
290512,0.36650000,0.04224059
290513,0.39750000,0.04407713
290514,0.42550000,0.04683196
290515,0.44600000,0.04591368
290516,0.46150000,0.04591368
290517,0.47150000,0.05509642
290518,0.47450000,0.07162534
290519,0.47150000,0.08356290
290520,0.47400000,0.08631772
290521,0.46650000,0.08631772
290522,0.45350000,0.09274564
290523,0.43300000,0.09917355
290524,0.41000000,0.10009183
290525,0.38200000,0.09090909
290526,0.35350000,0.08631772
290527,0.31500000,0.08631772
290528,0.28200000,0.08539945
290529,0.24350000,0.07713499
290530,0.20250000,0.06887052
290531,0.16150000,0.05968779
290532,0.12550000,0.05050505
290533,0.08950000,0.04315886
290534,0.05150000,0.03673095
290535,0.01300000,0.02938476
290536,-0.01800000,0.02112029
290537,-0.05100000,0.00000000
290538,-0.07950000,-0.02295684
290539,-0.10750000,-0.03213958
290540,-0.13300000,-0.02479339
290541,-0.15650000,-0.00642792
290542,-0.17700000,0.01836547
290543,-0.20000000,0.04040404
290544,-0.21800000,0.06244261
290545,-0.23550000,0.07529844
290546,-0.25350000,0.08356290
290547,-0.26900000,0.08631772
290548,-0.28700000,0.08264463
290549,-0.29700000,0.08264463
290550,-0.31500000,0.09458219
290551,-0.32550000,0.11845730
290552,-0.33800000,0.11386593
290553,-0.34600000,-0.04683196
290554,-0.35600000,-0.45821855
290555,-0.36650000,-0.95867769
290556,-0.37400000,-1.13223140
290557,-0.38450000,-0.82277319
290558,-0.39200000,-0.37098255
290559,-0.39700000,-0.06611570
290560,-0.40750000,0.08999082
290561,-0.41250000,0.16161616
290562,-0.42000000,0.18365473
290563,-0.42550000,0.18824610
290564,-0.43300000,0.18732782
290565,-0.43800000,0.18732782
290566,-0.44850000,0.18365473
290567,-0.45100000,0.17722681
290568,-0.45850000,0.16988062
290569,-0.46400000,0.16712580
290570,-0.46650000,0.16620753
290571,-0.47400000,0.16069789
290572,-0.47650000,0.15518825
290573,-0.47900000,0.14967860
290574,-0.48150000,0.13774105
290575,-0.48150000,0.12672176
290576,-0.47650000,0.11662075
290577,-0.46400000,0.10376492
290578,-0.44350000,0.09641873
290579,-0.41500000,0.08264463
290580,-0.37650000,0.06336088
290581,-0.33050000,0.04407713
290582,-0.27400000,0.03213958
290583,-0.21500000,0.02662994
290584,-0.14950000,0.02571166
290585,-0.07200000,0.02571166
290586,0.00300000,0.02571166
290587,0.07500000,0.02571166
290588,0.14450000,0.02571166
290589,0.20850000,0.02571166
290590,0.26750000,0.02571166
290591,0.31800000,0.03213958
290592,0.36600000,0.03305785
290593,0.40900000,0.03581267
290594,0.44350000,0.04315886
290595,0.47050000,0.04683196
290596,0.49150000,0.04591368
290597,0.50800000,0.04958678
290598,0.51850000,0.06244261
290599,0.51850000,0.07529844
290600,0.51600000,0.08356290
290601,0.51050000,0.08631772
290602,0.50250000,0.08631772
290603,0.48650000,0.08907254
290604,0.46500000,0.09366391
290605,0.44100000,0.08999082
290606,0.41150000,0.08631772
290607,0.37950000,0.08631772
290608,0.34500000,0.08539945
290609,0.30450000,0.07988981
290610,0.26450000,0.07070707
290611,0.22200000,0.06611570
290612,0.18200000,0.06244261
290613,0.13900000,0.05509642
290614,0.09900000,0.04132231
290615,0.06150000,0.02938476
290616,0.02400000,0.02479339
290617,-0.01600000,0.01561065
290618,-0.04800000,-0.00642792
290619,-0.08000000,-0.02938476
290620,-0.10700000,-0.03122130
290621,-0.13600000,-0.01928375
290622,-0.16000000,-0.00091827
290623,-0.18150000,0.02479339
290624,-0.20550000,0.04958678
290625,-0.22450000,0.06703398
290626,-0.24300000,0.07438017
290627,-0.25900000,0.07254362
290628,-0.27500000,0.08172635
290629,-0.28850000,0.08723600
290630,-0.30450000,0.08631772
290631,-0.32050000,0.09733701
290632,-0.33100000,0.12213039
290633,-0.34450000,0.08356290
290634,-0.35800000,-0.16161616
290635,-0.36600000,-0.63911846
290636,-0.37650000,-1.07254362
290637,-0.38450000,-1.06978880
290638,-0.39550000,-0.66666667
290639,-0.40600000,-0.25160698
290640,-0.41150000,-0.00367309
290641,-0.42200000,0.12304867
290642,-0.43000000,0.17355372
290643,-0.43550000,0.18365473
290644,-0.44600000,0.18824610
290645,-0.45150000,0.19008264
290646,-0.45700000,0.18732782
290647,-0.46750000,0.18365473
290648,-0.48400000,0.17355372
290649,-0.48650000,0.16804408
290650,-0.49450000,0.16712580
290651,-0.50000000,0.16345271
290652,-0.50250000,0.15702479
290653,-0.51100000,0.15335170
290654,-0.51100000,0.14967860
290655,-0.51350000,0.13774105
290656,-0.50800000,0.12304867
290657,-0.50250000,0.11019284
290658,-0.48400000,0.10009183
290659,-0.46200000,0.08999082
290660,-0.43250000,0.07621671
290661,-0.38900000,0.05693297
290662,-0.33800000,0.04132231
290663,-0.28100000,0.02938476
290664,-0.21600000,0.02571166
290665,-0.14050000,0.02571166
290666,-0.07000000,0.02571166
290667,0.00550000,0.02571166
290668,0.07600000,0.02571166
290669,0.14350000,0.02571166
290670,0.20800000,0.02571166
290671,0.26500000,0.02846648
290672,0.31650000,0.03673095
290673,0.36500000,0.04591368
290674,0.40300000,0.04591368
290675,0.43550000,0.04591368
290676,0.45950000,0.04591368
290677,0.47850000,0.04591368
290678,0.49750000,0.05234160
290679,0.50000000,0.06519743
290680,0.50550000,0.07988981
290681,0.50300000,0.08539945
290682,0.49200000,0.08907254
290683,0.48100000,0.09458219
290684,0.46250000,0.09917355
290685,0.44050000,0.10101010
290686,0.41100000,0.10651974
290687,0.38100000,0.10376492
290688,0.34900000,0.09641873
290689,0.30800000,0.08723600
290690,0.27050000,0.08539945
290691,0.23250000,0.07988981
290692,0.18950000,0.06703398
290693,0.14850000,0.05325987
290694,0.10550000,0.04315886
290695,0.06500000,0.02938476
290696,0.02700000,0.01193756
290697,-0.00800000,-0.01285583
290698,-0.04600000,-0.02938476
290699,-0.07550000,-0.03030303
290700,-0.10550000,-0.01377410
290701,-0.13500000,0.00918274
290702,-0.15950000,0.03122130
290703,-0.18350000,0.05417815
290704,-0.20550000,0.07621671
290705,-0.22450000,0.08539945
290706,-0.24600000,0.08264463
290707,-0.26500000,0.07988981
290708,-0.28400000,0.08356290
290709,-0.29750000,0.08723600
290710,-0.31100000,0.10560147
290711,-0.32700000,0.12488522
290712,-0.34550000,0.04866850
290713,-0.35900000,-0.26170799
290714,-0.36700000,-0.76859504
290715,-0.37800000,-1.12121212
290716,-0.39150000,-0.99265381
290717,-0.39700000,-0.55004591
290718,-0.40800000,-0.17171717
290719,-0.41600000,0.04224059
290720,-0.42450000,0.14600551
290721,-0.42950000,0.17998163
290722,-0.43800000,0.18640955
290723,-0.44850000,0.18732782
290724,-0.45150000,0.18732782
290725,-0.46250000,0.18732782
290726,-0.46800000,0.18365473
290727,-0.47600000,0.17722681
290728,-0.48150000,0.16988062
290729,-0.48400000,0.16712580
290730,-0.49500000,0.16620753
290731,-0.49750000,0.15794307
290732,-0.50300000,0.14967860
290733,-0.50300000,0.13774105
290734,-0.50600000,0.12672176
290735,-0.50300000,0.12304867
290736,-0.49500000,0.11294766
290737,-0.47850000,0.09733701
290738,-0.45150000,0.08907254
290739,-0.41600000,0.07713499
290740,-0.37250000,0.05968779
290741,-0.31800000,0.03948577
290742,-0.25850000,0.02846648
290743,-0.19050000,0.02571166
290744,-0.11700000,0.02571166
290745,-0.04350000,0.02571166
290746,0.03250000,0.02571166
290747,0.10300000,0.02571166
290748,0.16850000,0.02571166
290749,0.23100000,0.02571166
290750,0.29100000,0.02571166
290751,0.33700000,0.02846648
290752,0.37800000,0.03305785
290753,0.41600000,0.03581267
290754,0.44550000,0.04315886
290755,0.46750000,0.04958678
290756,0.48650000,0.05234160
290757,0.49750000,0.05325987
290758,0.50000000,0.05693297
290759,0.50550000,0.07529844
290760,0.49750000,0.08631772
290761,0.48900000,0.08631772
290762,0.47300000,0.08631772
290763,0.45650000,0.08631772
290764,0.43200000,0.08631772
290765,0.40200000,0.08631772
290766,0.37250000,0.08539945
290767,0.33700000,0.07988981
290768,0.29900000,0.07346189
290769,0.25800000,0.06336088
290770,0.21750000,0.05509642
290771,0.17950000,0.04683196
290772,0.13600000,0.04224059
290773,0.09500000,0.03305785
290774,0.05700000,0.02662994
290775,0.01900000,0.02203857
290776,-0.01900000,0.00734619
290777,-0.05450000,-0.01469238
290778,-0.08150000,-0.02938476
290779,-0.11450000,-0.03397612
290780,-0.14150000,-0.02387511
290781,-0.16850000,0.00000000
290782,-0.19300000,0.02754821
290783,-0.21500000,0.04407713
290784,-0.23400000,0.05876951
290785,-0.25850000,0.06519743
290786,-0.27200000,0.06978880
290787,-0.29100000,0.07346189
290788,-0.30450000,0.07346189
290789,-0.32350000,0.07346189
290790,-0.33450000,0.08723600
290791,-0.34800000,0.11478421
290792,-0.36150000,0.06244261
290793,-0.37250000,-0.21395776
290794,-0.38350000,-0.70707071
290795,-0.39450000,-1.10468320
290796,-0.40250000,-1.04775023
290797,-0.41350000,-0.62809917
290798,-0.42150000,-0.22681359
290799,-0.42700000,0.00642792
290800,-0.43500000,0.12029385
290801,-0.44350000,0.16345271
290802,-0.45150000,0.16988062
290803,-0.45400000,0.17722681
290804,-0.46250000,0.18640955
290805,-0.47050000,0.18089991
290806,-0.47600000,0.17355372
290807,-0.48400000,0.17355372
290808,-0.48700000,0.16804408
290809,-0.49200000,0.16345271
290810,-0.50050000,0.15702479
290811,-0.50300000,0.15335170
290812,-0.50600000,0.15059688
290813,-0.51150000,0.14325069
290814,-0.51150000,0.13039486
290815,-0.50300000,0.12304867
290816,-0.49200000,0.11570248
290817,-0.47050000,0.10376492
290818,-0.44050000,0.08999082
290819,-0.40250000,0.07621671
290820,-0.35650000,0.06244261
290821,-0.29400000,0.04958678
290822,-0.23100000,0.03673095
290823,-0.15800000,0.02571166
290824,-0.08450000,0.02571166
290825,-0.00550000,0.02571166
290826,0.07050000,0.02571166
290827,0.13850000,0.02571166
