'sample interval','PLETH ','V '
221520,-0.48200000,-0.00537313
221521,-0.48350000,-0.00537313
221522,-0.48600000,-0.01194030
221523,-0.48700000,0.00119403
221524,-0.48900000,0.01671642
221525,-0.48900000,0.09253731
221526,-0.48900000,0.16477612
221527,-0.49100000,0.19701493
221528,-0.49100000,0.08238806
221529,-0.49150000,-0.19223881
221530,-0.49100000,-0.39164179
221531,-0.48600000,-0.56835821
221532,-0.47850000,-0.49313433
221533,-0.47200000,-0.32298507
221534,-0.46650000,-0.15283582
221535,-0.46350000,-0.02805970
221536,-0.46100000,0.02985075
221537,-0.45850000,0.05313433
221538,-0.46000000,0.06626866
221539,-0.46400000,0.07940299
221540,-0.47050000,0.09253731
221541,-0.47700000,0.07940299
221542,-0.48300000,0.09253731
221543,-0.48600000,0.08238806
221544,-0.48350000,0.08238806
221545,-0.47950000,0.10567164
221546,-0.47550000,0.10567164
221547,-0.47200000,0.10208955
221548,-0.46750000,0.10567164
221549,-0.46500000,0.10567164
221550,-0.46250000,0.10865672
221551,-0.46000000,0.11522388
221552,-0.45700000,0.12179104
221553,-0.45200000,0.12835821
221554,-0.44150000,0.13492537
221555,-0.42550000,0.14507463
221556,-0.40250000,0.14507463
221557,-0.37100000,0.16477612
221558,-0.33300000,0.17134328
221559,-0.28800000,0.17791045
221560,-0.23800000,0.17134328
221561,-0.18350000,0.17134328
221562,-0.12350000,0.17432836
221563,-0.06050000,0.17134328
221564,0.00250000,0.15820896
221565,0.06650000,0.14507463
221566,0.12850000,0.13194030
221567,0.18850000,0.10865672
221568,0.24500000,0.08597015
221569,0.29750000,0.06626866
221570,0.34450000,0.04000000
221571,0.38550000,0.02029851
221572,0.42050000,0.01014925
221573,0.44850000,0.00417910
221574,0.47050000,-0.00537313
221575,0.48750000,-0.00835821
221576,0.49800000,0.00119403
221577,0.50350000,0.00119403
221578,0.50150000,-0.01194030
221579,0.49400000,-0.00179104
221580,0.48050000,0.00119403
221581,0.46100000,-0.01194030
221582,0.43750000,-0.01194030
221583,0.41150000,-0.01850746
221584,0.38100000,-0.01194030
221585,0.34950000,-0.01194030
221586,0.31700000,-0.02805970
221587,0.28400000,-0.03820896
221588,0.24900000,-0.03164179
221589,0.21500000,-0.03820896
221590,0.18100000,-0.03820896
221591,0.14800000,-0.03820896
221592,0.11400000,-0.02805970
221593,0.08000000,-0.03462687
221594,0.04850000,-0.03820896
221595,0.01800000,-0.03462687
221596,-0.01050000,-0.03462687
221597,-0.03550000,-0.03164179
221598,-0.06000000,-0.03820896
221599,-0.08000000,-0.03462687
221600,-0.09850000,-0.02805970
221601,-0.11550000,-0.03820896
221602,-0.12950000,-0.03462687
221603,-0.14050000,-0.03462687
221604,-0.15200000,-0.03820896
221605,-0.16150000,-0.04119403
221606,-0.16900000,-0.04119403
221607,-0.17650000,-0.02507463
221608,-0.18500000,-0.02507463
221609,-0.19350000,-0.02805970
221610,-0.20200000,-0.02805970
221611,-0.21050000,-0.02149254
221612,-0.22000000,-0.01194030
221613,-0.22900000,-0.01492537
221614,-0.23800000,-0.01850746
221615,-0.24600000,-0.02507463
221616,-0.25650000,-0.01492537
221617,-0.26400000,-0.01492537
221618,-0.27200000,-0.01492537
221619,-0.27950000,-0.01194030
221620,-0.28750000,-0.01194030
221621,-0.29550000,-0.01194030
221622,-0.30350000,-0.01850746
221623,-0.31250000,-0.01492537
221624,-0.32150000,-0.01492537
221625,-0.33050000,-0.02149254
221626,-0.33800000,-0.01194030
221627,-0.34600000,0.00119403
221628,-0.35600000,-0.00835821
221629,-0.36400000,-0.01194030
221630,-0.37150000,-0.01194030
221631,-0.37950000,-0.01194030
221632,-0.38850000,-0.01194030
221633,-0.39650000,-0.01194030
221634,-0.40650000,-0.01194030
221635,-0.41450000,-0.01194030
221636,-0.42200000,-0.01194030
221637,-0.43000000,-0.01194030
221638,-0.43650000,0.00119403
221639,-0.44300000,0.00119403
221640,-0.44700000,-0.01194030
221641,-0.44800000,-0.01194030
221642,-0.44850000,-0.00179104
221643,-0.45050000,-0.00179104
221644,-0.45450000,-0.00537313
221645,-0.45900000,0.00119403
221646,-0.46500000,0.00119403
221647,-0.47150000,0.00417910
221648,-0.48050000,0.00119403
221649,-0.49100000,0.00119403
221650,-0.50100000,-0.00537313
221651,-0.50950000,0.00119403
221652,-0.51550000,-0.00179104
221653,-0.52100000,-0.01194030
221654,-0.52200000,-0.01194030
221655,-0.52350000,-0.01194030
221656,-0.52350000,-0.01194030
221657,-0.52300000,-0.01194030
221658,-0.52300000,0.00716418
221659,-0.52300000,0.08597015
221660,-0.52450000,0.16119403
221661,-0.52700000,0.20358209
221662,-0.52500000,0.11820896
221663,-0.52450000,-0.13611940
221664,-0.52300000,-0.36238806
221665,-0.51950000,-0.57492537
221666,-0.51700000,-0.53253731
221667,-0.51300000,-0.35223881
221668,-0.50650000,-0.17253731
221669,-0.50300000,-0.03820896
221670,-0.49900000,0.01373134
221671,-0.49850000,0.04000000
221672,-0.49850000,0.05611940
221673,-0.49750000,0.07283582
221674,-0.49900000,0.07940299
221675,-0.49850000,0.07940299
221676,-0.49650000,0.06925373
221677,-0.49500000,0.08238806
221678,-0.49200000,0.07940299
221679,-0.48800000,0.07940299
221680,-0.48350000,0.09552239
221681,-0.48050000,0.09910448
221682,-0.47650000,0.10208955
221683,-0.47450000,0.09910448
221684,-0.47300000,0.10567164
221685,-0.47250000,0.10567164
221686,-0.46900000,0.11522388
221687,-0.46500000,0.11880597
221688,-0.45600000,0.12835821
221689,-0.44150000,0.13194030
221690,-0.42100000,0.14507463
221691,-0.39350000,0.15820896
221692,-0.35600000,0.17134328
221693,-0.31200000,0.16776119
221694,-0.26150000,0.16776119
221695,-0.20350000,0.16776119
221696,-0.14250000,0.16477612
221697,-0.07750000,0.17134328
221698,-0.01200000,0.15164179
221699,0.05400000,0.14149254
221700,0.11750000,0.12179104
221701,0.17850000,0.09910448
221702,0.23700000,0.07940299
221703,0.28900000,0.06925373
221704,0.33750000,0.04298507
221705,0.37900000,0.02029851
221706,0.41550000,0.00716418
221707,0.44650000,0.00119403
221708,0.47000000,-0.00835821
221709,0.48700000,-0.01194030
221710,0.49950000,-0.02149254
221711,0.50350000,-0.01194030
221712,0.50200000,-0.01194030
221713,0.49350000,-0.01194030
221714,0.48050000,-0.03164179
221715,0.46200000,-0.03462687
221716,0.43900000,-0.02805970
221717,0.41150000,-0.02149254
221718,0.38150000,-0.03462687
221719,0.34800000,-0.04119403
221720,0.31350000,-0.04119403
221721,0.27850000,-0.03820896
221722,0.24300000,-0.04477612
221723,0.20600000,-0.03820896
221724,0.17100000,-0.04776119
221725,0.13600000,-0.04477612
221726,0.10250000,-0.05791045
221727,0.07200000,-0.05432836
221728,0.04250000,-0.04119403
221729,0.01500000,-0.04477612
221730,-0.01050000,-0.05134328
221731,-0.03250000,-0.05791045
221732,-0.05450000,-0.04477612
221733,-0.07300000,-0.05134328
221734,-0.09050000,-0.05134328
221735,-0.10650000,-0.06089552
221736,-0.12100000,-0.04776119
221737,-0.13450000,-0.04119403
221738,-0.14650000,-0.04119403
221739,-0.15700000,-0.05432836
221740,-0.16750000,-0.04477612
221741,-0.17650000,-0.03820896
221742,-0.18550000,-0.04477612
221743,-0.19350000,-0.03820896
221744,-0.20250000,-0.03820896
221745,-0.21150000,-0.04119403
221746,-0.22050000,-0.03462687
221747,-0.22800000,-0.03462687
221748,-0.23600000,-0.03820896
221749,-0.24500000,-0.03462687
221750,-0.25250000,-0.03164179
221751,-0.26050000,-0.03820896
221752,-0.26700000,-0.03462687
221753,-0.27500000,-0.03164179
221754,-0.28250000,-0.03820896
221755,-0.29000000,-0.03820896
221756,-0.29800000,-0.02805970
221757,-0.30600000,-0.02149254
221758,-0.31450000,-0.03820896
221759,-0.32250000,-0.03164179
221760,-0.33150000,-0.02507463
221761,-0.34050000,-0.01194030
221762,-0.34950000,-0.02805970
221763,-0.35850000,-0.03164179
221764,-0.36650000,-0.02149254
221765,-0.37550000,-0.01194030
221766,-0.38350000,-0.02149254
221767,-0.39150000,-0.01850746
221768,-0.40050000,-0.03164179
221769,-0.40800000,-0.02805970
221770,-0.41700000,-0.02149254
221771,-0.42500000,-0.01194030
221772,-0.43150000,-0.02507463
221773,-0.43950000,-0.03462687
221774,-0.44550000,-0.01850746
221775,-0.44850000,-0.01194030
221776,-0.44950000,-0.01850746
221777,-0.45100000,-0.01492537
221778,-0.45350000,-0.01492537
221779,-0.45600000,-0.02149254
221780,-0.46000000,-0.02149254
221781,-0.46500000,-0.01492537
221782,-0.47150000,-0.01850746
221783,-0.48050000,-0.01850746
221784,-0.48950000,-0.01194030
221785,-0.49750000,-0.00835821
221786,-0.50550000,0.00119403
221787,-0.51150000,0.00119403
221788,-0.51400000,0.00119403
221789,-0.51550000,-0.01194030
221790,-0.51700000,-0.01194030
221791,-0.51700000,-0.01194030
221792,-0.51700000,-0.01194030
221793,-0.51700000,-0.02507463
221794,-0.51800000,-0.02805970
221795,-0.51700000,-0.01850746
221796,-0.51700000,-0.01850746
221797,-0.51800000,-0.02805970
221798,-0.51700000,-0.01492537
221799,-0.51700000,0.00716418
221800,-0.51650000,0.06925373
221801,-0.51550000,0.13194030
221802,-0.51400000,0.15164179
221803,-0.51200000,-0.00238806
221804,-0.51150000,-0.30328358
221805,-0.51050000,-0.49611940
221806,-0.50900000,-0.63044776
221807,-0.50650000,-0.53253731
221808,-0.50450000,-0.34268657
221809,-0.50100000,-0.16238806
221810,-0.49800000,-0.04119403
221811,-0.49700000,0.01671642
221812,-0.49700000,0.04656716
221813,-0.49600000,0.06925373
221814,-0.49600000,0.05970149
221815,-0.49300000,0.06925373
221816,-0.48500000,0.06925373
221817,-0.47400000,0.06626866
221818,-0.46300000,0.06626866
221819,-0.44800000,0.07940299
221820,-0.43250000,0.07940299
221821,-0.41800000,0.07940299
221822,-0.40650000,0.07940299
221823,-0.40250000,0.08597015
221824,-0.40400000,0.09253731
221825,-0.41050000,0.08895522
221826,-0.41900000,0.09910448
221827,-0.42450000,0.10567164
221828,-0.42700000,0.10865672
221829,-0.42600000,0.10567164
221830,-0.41950000,0.12835821
221831,-0.40100000,0.13850746
221832,-0.37000000,0.14507463
221833,-0.32700000,0.13850746
221834,-0.27650000,0.15820896
221835,-0.22150000,0.17134328
221836,-0.16450000,0.17432836
221837,-0.10350000,0.17134328
221838,-0.04400000,0.17134328
221839,0.00950000,0.15820896
221840,0.06250000,0.14805970
221841,0.11850000,0.13194030
221842,0.17500000,0.09552239
221843,0.22950000,0.07940299
221844,0.28400000,0.07283582
221845,0.33850000,0.04955224
221846,0.39400000,0.02328358
221847,0.44450000,0.01014925
221848,0.49100000,0.00119403
221849,0.52750000,0.00119403
221850,0.55200000,-0.01194030
221851,0.56100000,-0.01492537
221852,0.55600000,-0.01194030
221853,0.54400000,-0.01492537
221854,0.52600000,-0.02507463
221855,0.50400000,-0.03462687
221856,0.47800000,-0.01850746
221857,0.44950000,-0.03164179
221858,0.42150000,-0.03820896
221859,0.39650000,-0.03820896
221860,0.37200000,-0.04119403
221861,0.34350000,-0.03820896
221862,0.31350000,-0.03820896
221863,0.28250000,-0.03820896
221864,0.24800000,-0.05791045
221865,0.21400000,-0.04776119
221866,0.17900000,-0.04119403
221867,0.14150000,-0.04119403
221868,0.10650000,-0.04776119
221869,0.07550000,-0.05134328
221870,0.05050000,-0.04776119
221871,0.02850000,-0.05432836
221872,0.00700000,-0.04477612
221873,-0.01150000,-0.03820896
221874,-0.02850000,-0.03820896
221875,-0.04450000,-0.03820896
221876,-0.06000000,-0.03820896
221877,-0.07350000,-0.04119403
221878,-0.08750000,-0.03820896
221879,-0.09900000,-0.03820896
221880,-0.10950000,-0.04119403
221881,-0.12000000,-0.03820896
221882,-0.12950000,-0.03820896
221883,-0.13750000,-0.04776119
221884,-0.14750000,-0.03820896
221885,-0.15550000,-0.03462687
221886,-0.16650000,-0.02805970
221887,-0.17500000,-0.03820896
221888,-0.17800000,-0.03164179
221889,-0.17150000,-0.03164179
221890,-0.16000000,-0.03164179
221891,-0.14800000,-0.02805970
221892,-0.13850000,-0.02507463
221893,-0.13200000,-0.02805970
221894,-0.13050000,-0.02507463
221895,-0.13600000,-0.02805970
221896,-0.15300000,-0.03462687
221897,-0.18200000,-0.02805970
221898,-0.22000000,-0.01194030
221899,-0.26600000,-0.01194030
221900,-0.31000000,-0.02149254
221901,-0.34550000,-0.02805970
221902,-0.37050000,-0.01492537
221903,-0.38850000,-0.01194030
221904,-0.39950000,-0.02149254
221905,-0.40450000,-0.01850746
221906,-0.40300000,-0.01194030
221907,-0.39950000,-0.01492537
221908,-0.39800000,-0.02507463
221909,-0.39800000,-0.01194030
221910,-0.40050000,-0.01194030
221911,-0.40500000,-0.00835821
221912,-0.41350000,-0.01194030
221913,-0.42000000,-0.01194030
221914,-0.42650000,-0.01850746
221915,-0.43250000,-0.01194030
221916,-0.43850000,-0.00179104
221917,-0.44250000,0.00119403
221918,-0.44650000,-0.00179104
221919,-0.45200000,-0.00179104
221920,-0.45800000,-0.01194030
221921,-0.46350000,-0.00537313
221922,-0.46750000,0.00119403
221923,-0.47300000,0.00119403
221924,-0.47700000,0.00119403
221925,-0.48150000,0.00119403
221926,-0.48550000,0.00119403
221927,-0.48750000,0.00417910
221928,-0.49100000,0.01373134
221929,-0.49350000,0.00119403
221930,-0.49600000,-0.00179104
221931,-0.49900000,-0.00835821
221932,-0.50300000,0.00119403
221933,-0.50700000,-0.00537313
221934,-0.51300000,-0.00835821
221935,-0.51700000,-0.00835821
221936,-0.52800000,-0.00537313
221937,-0.53100000,-0.01194030
221938,-0.53350000,-0.00179104
221939,-0.53450000,0.00417910
221940,-0.53450000,0.05313433
221941,-0.53100000,0.13492537
221942,-0.52650000,0.18089552
221943,-0.52400000,0.10865672
221944,-0.52000000,-0.15283582
221945,-0.51800000,-0.39462687
221946,-0.51550000,-0.57134328
221947,-0.51350000,-0.55223881
221948,-0.51350000,-0.39164179
221949,-0.51500000,-0.21492537
221950,-0.51550000,-0.05432836
221951,-0.51750000,0.02029851
221952,-0.52000000,0.05611940
221953,-0.52150000,0.06626866
221954,-0.52450000,0.07582090
221955,-0.52950000,0.08238806
221956,-0.53200000,0.08895522
221957,-0.53050000,0.09253731
221958,-0.52400000,0.08597015
221959,-0.51550000,0.08238806
221960,-0.50750000,0.07940299
221961,-0.49900000,0.10208955
221962,-0.48850000,0.09910448
221963,-0.47950000,0.10567164
221964,-0.47300000,0.10567164
221965,-0.46950000,0.10567164
221966,-0.46700000,0.10567164
221967,-0.45900000,0.11880597
221968,-0.44400000,0.12179104
221969,-0.42450000,0.13194030
221970,-0.40150000,0.14507463
221971,-0.37250000,0.14149254
221972,-0.33700000,0.15462687
221973,-0.29750000,0.16776119
221974,-0.25700000,0.17134328
221975,-0.21500000,0.18447761
221976,-0.17150000,0.18447761
221977,-0.12600000,0.19343284
221978,-0.07850000,0.19044776
221979,-0.02750000,0.17432836
221980,0.02850000,0.16776119
221981,0.08900000,0.14805970
221982,0.15050000,0.13194030
221983,0.21300000,0.10567164
221984,0.27000000,0.08895522
221985,0.32450000,0.07582090
221986,0.37600000,0.04955224
221987,0.42150000,0.03343284
221988,0.46100000,0.01671642
221989,0.49500000,0.01014925
221990,0.52100000,0.00119403
221991,0.53800000,0.00119403
221992,0.54900000,-0.00179104
221993,0.55250000,0.00119403
221994,0.54850000,0.00119403
221995,0.53950000,-0.00835821
221996,0.52400000,-0.01194030
221997,0.50550000,-0.01194030
221998,0.48200000,-0.01194030
221999,0.45450000,-0.01492537
222000,0.42400000,-0.02149254
222001,0.39000000,-0.03820896
222002,0.35500000,-0.03462687
222003,0.31800000,-0.01194030
222004,0.28000000,-0.01194030
222005,0.24250000,-0.02149254
222006,0.20450000,-0.02507463
222007,0.16900000,-0.02805970
222008,0.13450000,-0.03820896
222009,0.10200000,-0.03820896
222010,0.07300000,-0.03820896
222011,0.04550000,-0.03820896
222012,0.01950000,-0.03820896
222013,-0.00400000,-0.03164179
222014,-0.02550000,-0.02805970
222015,-0.04500000,-0.03820896
222016,-0.06300000,-0.03462687
222017,-0.07900000,-0.03820896
222018,-0.09350000,-0.03164179
222019,-0.10800000,-0.02507463
222020,-0.11950000,-0.02507463
222021,-0.13000000,-0.03164179
222022,-0.14150000,-0.02805970
222023,-0.15100000,-0.03164179
222024,-0.16100000,-0.03820896
222025,-0.16800000,-0.02805970
222026,-0.17600000,-0.02149254
222027,-0.18400000,-0.03164179
222028,-0.19150000,-0.02507463
222029,-0.19950000,-0.03164179
222030,-0.20750000,-0.02507463
222031,-0.21500000,-0.01850746
222032,-0.22050000,-0.01194030
222033,-0.22550000,-0.02149254
222034,-0.23100000,-0.01492537
222035,-0.23700000,-0.02507463
222036,-0.24400000,-0.02149254
222037,-0.25050000,-0.01492537
222038,-0.25950000,-0.01850746
222039,-0.27050000,-0.01492537
222040,-0.28350000,-0.01194030
222041,-0.29750000,-0.01194030
222042,-0.31100000,-0.01194030
222043,-0.32550000,-0.01194030
222044,-0.33850000,-0.01194030
222045,-0.34900000,-0.02507463
222046,-0.36150000,-0.01850746
222047,-0.37000000,-0.01194030
222048,-0.38000000,-0.01194030
222049,-0.38900000,-0.01194030
222050,-0.39750000,-0.01194030
222051,-0.40750000,-0.01194030
222052,-0.41450000,-0.01194030
222053,-0.42200000,-0.00179104
222054,-0.42900000,0.00119403
222055,-0.43500000,-0.00537313
222056,-0.43950000,0.00119403
222057,-0.44550000,0.00119403
222058,-0.45050000,-0.00179104
222059,-0.45600000,-0.00537313
222060,-0.46150000,-0.01194030
222061,-0.46650000,-0.00537313
222062,-0.47200000,-0.01194030
222063,-0.47950000,0.00119403
222064,-0.47750000,0.00119403
222065,-0.48250000,0.00119403
222066,-0.48700000,0.00119403
222067,-0.49200000,0.00417910
222068,-0.49500000,0.00119403
222069,-0.49900000,0.00417910
222070,-0.50150000,0.00119403
222071,-0.50300000,0.00119403
222072,-0.50450000,0.00119403
222073,-0.50700000,0.00119403
222074,-0.50750000,-0.01194030
222075,-0.50850000,-0.00179104
222076,-0.51000000,-0.00179104
222077,-0.51150000,-0.00179104
222078,-0.51350000,0.00119403
222079,-0.51350000,0.00417910
222080,-0.51350000,0.07283582
222081,-0.51350000,0.14507463
222082,-0.51150000,0.20000000
222083,-0.51150000,0.10208955
222084,-0.51000000,-0.15283582
222085,-0.50750000,-0.37194030
222086,-0.50550000,-0.57134328
222087,-0.50300000,-0.53552239
222088,-0.50050000,-0.34567164
222089,-0.49800000,-0.17552239
222090,-0.49600000,-0.03820896
222091,-0.49250000,0.02328358
222092,-0.48950000,0.05313433
222093,-0.48550000,0.06925373
222094,-0.48300000,0.07940299
222095,-0.48000000,0.07940299
222096,-0.47850000,0.07940299
222097,-0.47500000,0.07940299
222098,-0.47350000,0.08238806
222099,-0.47350000,0.09552239
222100,-0.47450000,0.08895522
222101,-0.47350000,0.10567164
222102,-0.47450000,0.10567164
222103,-0.47350000,0.10567164
222104,-0.47350000,0.10567164
222105,-0.47200000,0.10567164
222106,-0.46900000,0.11522388
222107,-0.46250000,0.12179104
222108,-0.45300000,0.13194030
222109,-0.43950000,0.14149254
222110,-0.41950000,0.14507463
222111,-0.39600000,0.15164179
222112,-0.36500000,0.15820896
222113,-0.32700000,0.17134328
222114,-0.28250000,0.17432836
222115,-0.23100000,0.18089552
222116,-0.17150000,0.18447761
222117,-0.10750000,0.19343284
222118,-0.04050000,0.19044776
222119,0.03000000,0.17791045
222120,0.10050000,0.17134328
222121,0.16850000,0.13850746
222122,0.23550000,0.12179104
222123,0.29700000,0.10567164
222124,0.35500000,0.07582090
222125,0.40750000,0.06626866
222126,0.45250000,0.04298507
222127,0.49400000,0.02029851
222128,0.52700000,0.01014925
222129,0.55300000,0.00119403
222130,0.57450000,-0.00537313
222131,0.58900000,-0.00537313
222132,0.59600000,-0.00537313
222133,0.59700000,-0.00835821
222134,0.59200000,-0.00537313
222135,0.58200000,-0.01194030
222136,0.56500000,-0.01492537
222137,0.54350000,-0.01850746
222138,0.51900000,-0.02149254
222139,0.49000000,-0.03462687
222140,0.45900000,-0.03164179
222141,0.42650000,-0.03820896
222142,0.39150000,-0.03820896
222143,0.35500000,-0.03820896
222144,0.31950000,-0.03820896
222145,0.28200000,-0.03820896
222146,0.24650000,-0.03820896
222147,0.21150000,-0.03820896
222148,0.17750000,-0.03820896
222149,0.14550000,-0.03820896
222150,0.11550000,-0.03820896
222151,0.08700000,-0.02507463
222152,0.06150000,-0.01492537
222153,0.03800000,-0.03164179
222154,0.01550000,-0.03820896
222155,-0.00400000,-0.03462687
222156,-0.02250000,-0.03462687
222157,-0.03850000,-0.02805970
222158,-0.05350000,-0.01850746
222159,-0.06600000,-0.02805970
222160,-0.07900000,-0.03820896
222161,-0.09050000,-0.02149254
222162,-0.10100000,-0.01850746
222163,-0.11200000,-0.01850746
222164,-0.12100000,-0.02149254
222165,-0.13100000,-0.02507463
222166,-0.14150000,-0.02805970
222167,-0.14950000,-0.03164179
222168,-0.15950000,-0.03164179
222169,-0.16850000,-0.01492537
222170,-0.17650000,-0.01194030
222171,-0.18600000,-0.01492537
222172,-0.19550000,-0.01492537
222173,-0.20400000,-0.01492537
222174,-0.21200000,-0.01492537
222175,-0.22050000,-0.01194030
222176,-0.23000000,-0.01194030
222177,-0.23900000,-0.01194030
222178,-0.24750000,-0.02149254
222179,-0.25650000,-0.02507463
222180,-0.26600000,-0.01194030
222181,-0.27450000,-0.01194030
222182,-0.28500000,-0.01194030
222183,-0.29350000,-0.00835821
222184,-0.30300000,-0.01194030
222185,-0.31100000,-0.01194030
222186,-0.32150000,-0.01194030
222187,-0.33000000,-0.01194030
222188,-0.33900000,-0.01850746
222189,-0.34850000,-0.00835821
222190,-0.35650000,0.00119403
222191,-0.36600000,0.00119403
222192,-0.37250000,-0.00179104
222193,-0.38000000,-0.00179104
222194,-0.38850000,0.00119403
222195,-0.39550000,-0.00179104
222196,-0.40200000,-0.01194030
222197,-0.40900000,-0.00537313
222198,-0.41550000,-0.00537313
222199,-0.42200000,-0.00835821
222200,-0.42850000,0.00119403
222201,-0.43500000,0.00119403
222202,-0.44150000,0.00119403
222203,-0.44650000,0.01014925
222204,-0.45300000,0.01014925
222205,-0.45800000,0.00119403
222206,-0.46350000,0.00119403
222207,-0.46900000,-0.00179104
222208,-0.47200000,-0.00537313
222209,-0.47500000,-0.00835821
222210,-0.47950000,-0.01194030
222211,-0.48200000,0.00119403
222212,-0.48450000,-0.00179104
222213,-0.48600000,0.00119403
222214,-0.48900000,0.00417910
222215,-0.49150000,0.07283582
222216,-0.49450000,0.15164179
222217,-0.49500000,0.20656716
222218,-0.49750000,0.13134328
222219,-0.49800000,-0.11641791
222220,-0.49950000,-0.33910448
222221,-0.50100000,-0.56179104
222222,-0.50200000,-0.52597015
222223,-0.50300000,-0.34567164
222224,-0.50200000,-0.17910448
222225,-0.50300000,-0.04119403
222226,-0.50350000,0.01671642
222227,-0.50450000,0.04656716
222228,-0.50350000,0.06626866
222229,-0.50500000,0.07582090
222230,-0.50450000,0.07940299
222231,-0.50500000,0.08238806
222232,-0.50450000,0.08895522
222233,-0.50500000,0.07940299
222234,-0.50450000,0.08238806
222235,-0.50300000,0.09253731
222236,-0.50200000,0.08895522
222237,-0.50100000,0.10208955
222238,-0.50050000,0.10208955
222239,-0.49950000,0.10865672
222240,-0.49800000,0.10567164
222241,-0.49600000,0.11880597
222242,-0.49200000,0.11880597
222243,-0.48500000,0.12835821
222244,-0.47500000,0.13492537
222245,-0.46050000,0.14507463
222246,-0.43850000,0.14507463
222247,-0.41050000,0.15820896
222248,-0.37550000,0.17134328
222249,-0.33300000,0.17432836
222250,-0.28400000,0.17134328
222251,-0.22850000,0.18089552
222252,-0.16950000,0.18089552
222253,-0.10600000,0.17134328
222254,-0.04150000,0.16776119
222255,0.02300000,0.14805970
222256,0.08600000,0.14149254
222257,0.14800000,0.11522388
222258,0.20550000,0.09253731
222259,0.25950000,0.07283582
222260,0.30800000,0.05611940
222261,0.35250000,0.03641791
222262,0.38900000,0.01373134
222263,0.42050000,0.01014925
222264,0.44650000,-0.00179104
222265,0.46500000,-0.00537313
222266,0.47800000,-0.01194030
222267,0.48450000,-0.01194030
222268,0.48450000,-0.01492537
222269,0.47900000,-0.01194030
222270,0.46750000,-0.02149254
222271,0.45000000,-0.02149254
222272,0.42900000,-0.02507463
222273,0.40350000,-0.03820896
222274,0.37400000,-0.03820896
222275,0.34250000,-0.03820896
222276,0.30800000,-0.03820896
222277,0.27100000,-0.03820896
222278,0.23400000,-0.03820896
222279,0.19650000,-0.03820896
222280,0.15900000,-0.04477612
222281,0.12150000,-0.04477612
222282,0.08500000,-0.04119403
222283,0.05050000,-0.03820896
222284,0.01750000,-0.03820896
222285,-0.01400000,-0.04776119
222286,-0.04400000,-0.03820896
222287,-0.07200000,-0.03820896
222288,-0.09750000,-0.03820896
222289,-0.12200000,-0.03820896
222290,-0.14500000,-0.03820896
222291,-0.16450000,-0.03820896
222292,-0.18200000,-0.03820896
222293,-0.19800000,-0.03820896
222294,-0.21100000,-0.03820896
222295,-0.22400000,-0.03820896
222296,-0.23500000,-0.04119403
222297,-0.24650000,-0.03820896
222298,-0.25800000,-0.03820896
222299,-0.26800000,-0.02507463
222300,-0.27850000,-0.02507463
222301,-0.29100000,-0.02149254
222302,-0.30150000,-0.02507463
222303,-0.31300000,-0.02507463
222304,-0.32400000,-0.02507463
222305,-0.33450000,-0.02805970
222306,-0.34400000,-0.02507463
222307,-0.35400000,-0.02507463
222308,-0.36150000,-0.02149254
222309,-0.36900000,-0.01194030
222310,-0.37700000,-0.01850746
222311,-0.38450000,-0.01850746
222312,-0.39000000,-0.01492537
222313,-0.39700000,-0.01194030
222314,-0.40450000,-0.02149254
222315,-0.41050000,-0.01194030
222316,-0.41700000,-0.01194030
222317,-0.42500000,-0.01194030
222318,-0.43200000,-0.01194030
222319,-0.44150000,-0.01194030
222320,-0.45200000,-0.01194030
222321,-0.46050000,-0.01194030
222322,-0.46800000,-0.01194030
222323,-0.47650000,-0.00537313
222324,-0.48500000,-0.01194030
222325,-0.49250000,-0.01194030
222326,-0.50000000,-0.01194030
222327,-0.50700000,-0.01194030
222328,-0.51450000,-0.01194030
222329,-0.52150000,-0.01194030
222330,-0.52850000,-0.01194030
222331,-0.53450000,-0.01194030
222332,-0.54050000,-0.01194030
222333,-0.54750000,-0.01194030
222334,-0.55350000,-0.01194030
222335,-0.55950000,-0.01194030
222336,-0.56600000,-0.01194030
222337,-0.57050000,-0.01194030
222338,-0.57600000,-0.01194030
222339,-0.58100000,-0.01194030
222340,-0.58400000,-0.00835821
222341,-0.58800000,-0.01194030
222342,-0.59200000,-0.01194030
222343,-0.59500000,-0.00179104
222344,-0.59800000,-0.00179104
222345,-0.60100000,0.00119403
222346,-0.60250000,0.00119403
222347,-0.60550000,0.00119403
222348,-0.60700000,0.00119403
222349,-0.60950000,0.00119403
222350,-0.61250000,-0.01194030
222351,-0.61400000,-0.00179104
222352,-0.61550000,-0.01194030
222353,-0.61650000,-0.00835821
222354,-0.61800000,-0.01194030
222355,-0.61800000,-0.01194030
222356,-0.61800000,-0.01194030
222357,-0.61700000,-0.01194030
222358,-0.61800000,-0.00835821
222359,-0.61650000,0.02029851
222360,-0.61550000,0.07582090
222361,-0.61450000,0.13850746
222362,-0.61450000,0.15820896
222363,-0.61400000,-0.01552239
222364,-0.61150000,-0.31641791
222365,-0.61150000,-0.49970149
222366,-0.60950000,-0.61074627
222367,-0.60800000,-0.51940299
222368,-0.60500000,-0.33253731
222369,-0.60350000,-0.14925373
222370,-0.60000000,-0.02507463
222371,-0.59700000,0.03641791
222372,-0.59550000,0.05313433
